date,close
2015-03-25,35.926536560058594
2015-03-26,35.70990753173828
2015-03-27,35.50193786621094
2015-03-30,35.493263244628906
2015-03-31,35.23331069946289
2015-04-01,35.285308837890625
2015-04-02,34.91270065307617
2015-04-06,36.00453186035156
2015-04-07,35.98719024658203
2015-04-08,35.89188003540039
2015-04-09,35.94386672973633
2015-04-10,36.151832580566406
2015-04-13,36.18650817871094
2015-04-14,36.09117889404297
2015-04-15,36.619773864746094
2015-04-16,36.53312683105469
2015-04-17,36.065185546875
2015-04-20,37.183013916015625
2015-04-21,36.94905090332031
2015-04-22,37.25234603881836
2015-04-23,37.555625915527344
2015-04-24,41.48102951049805
2015-04-27,41.61967468261719
2015-04-28,42.598873138427734
2015-04-29,42.5121955871582
2015-04-30,42.148258209228516
2015-05-01,42.16558074951172
2015-05-04,41.8016471862793
2015-05-05,41.24706268310547
2015-05-06,40.10322570800781
2015-05-07,40.467185974121094
2015-05-08,41.37704086303711
2015-05-11,41.047767639160156
2015-05-12,41.030426025390625
2015-05-13,41.27306365966797
2015-05-14,42.21759033203125
2015-05-15,41.85364532470703
2015-05-18,41.602352142333984
2015-05-19,41.4976806640625
2015-05-20,41.4976806640625
2015-05-21,41.358123779296875
2015-05-22,40.90461730957031
2015-05-26,40.63424301147461
2015-05-27,41.52384567260742
2015-05-28,41.38431167602539
2015-05-29,40.86973190307617
2015-06-01,41.192420959472656
2015-06-02,40.922054290771484
2015-06-03,40.86101531982422
2015-06-04,40.43363952636719
2015-06-05,40.241764068603516
2015-06-08,39.88417053222656
2015-06-09,39.81439971923828
2015-06-10,40.651695251464844
2015-06-11,40.503421783447266
2015-06-12,40.09349060058594
2015-06-15,39.66613006591797
2015-06-16,39.97138595581055
2015-06-17,40.09349060058594
2015-06-18,40.747615814208984
2015-06-19,40.20687484741211
2015-06-22,40.320255279541016
2015-06-23,40.041160583496094
2015-06-24,39.80567932128906
2015-06-25,39.81439971923828
2015-06-26,39.474266052246094
2015-06-29,38.698028564453125
2015-06-30,38.50615310668945
2015-07-01,38.767791748046875
2015-07-02,38.72419738769531
2015-07-06,38.71547317504883
2015-07-07,38.63697052001953
2015-07-08,38.58464431762695
2015-07-09,38.828853607177734
2015-07-10,38.9073486328125
2015-07-13,39.71845626831055
2015-07-14,39.788246154785156
2015-07-15,39.910335540771484
2015-07-16,40.69528579711914
2015-07-17,40.66040802001953
2015-07-20,40.922054290771484
2015-07-21,41.23603439331055
2015-07-22,39.71845626831055
2015-07-23,40.21559524536133
2015-07-24,40.067325592041016
2015-07-27,39.55274963378906
2015-07-28,39.544029235839844
2015-07-29,40.37259292602539
2015-07-30,40.88718032836914
2015-07-31,40.73017501831055
2015-08-03,40.82612609863281
2015-08-04,41.46278762817383
2015-08-05,41.4976806640625
2015-08-06,40.66040802001953
2015-08-07,40.76506423950195
2015-08-10,41.2796516418457
2015-08-11,40.477256774902344
2015-08-12,40.76506423950195
2015-08-13,40.75634002685547
2015-08-14,40.991817474365234
2015-08-17,41.270912170410156
2015-08-18,41.49917984008789
2015-08-19,40.919761657714844
2015-08-20,40.08573532104492
2015-08-21,37.81192398071289
2015-08-24,36.591617584228516
2015-08-25,35.52933120727539
2015-08-26,37.49587631225586
2015-08-27,38.54058837890625
2015-08-28,38.56694412231445
2015-08-31,38.20699691772461
2015-09-01,36.714534759521484
2015-09-02,38.0665283203125
2015-09-03,38.18942642211914
2015-09-04,37.408077239990234
2015-09-08,38.531829833984375
2015-09-09,37.81192398071289
2015-09-10,38.00506591796875
2015-09-11,38.1718635559082
2015-09-14,37.78558349609375
2015-09-15,38.61083221435547
2015-09-16,38.891754150390625
2015-09-17,38.84787368774414
2015-09-18,38.1718635559082
2015-09-21,38.7249641418457
2015-09-22,38.54058837890625
2015-09-23,38.514259338378906
2015-09-24,38.549381256103516
2015-09-25,38.57571029663086
2015-09-28,38.00506591796875
2015-09-29,38.136749267578125
2015-09-30,38.85664749145508
2015-10-01,39.163917541503906
2015-10-02,40.0067024230957
2015-10-05,40.93729782104492
2015-10-06,41.042667388916016
2015-10-07,41.0865592956543
2015-10-08,41.6572151184082
2015-10-09,41.35871505737305
2015-10-12,41.26213836669922
2015-10-13,41.16557312011719
2015-10-14,40.981204986572266
2015-10-15,41.27091979980469
2015-10-16,41.70988082885742
2015-10-19,41.806453704833984
2015-10-20,41.93814468383789
2015-10-21,41.43771743774414
2015-10-22,42.16639709472656
2015-10-23,46.415523529052734
2015-10-26,47.627044677734375
2015-10-27,47.13540267944336
2015-10-28,47.3900032043457
2015-10-29,46.845699310302734
2015-10-30,46.213600158691406
2015-11-02,46.74034118652344
2015-11-03,47.53925323486328
2015-11-04,47.75873565673828
2015-11-05,47.74117660522461
2015-11-06,48.21525192260742
2015-11-09,47.548038482666016
2015-11-10,46.97737503051758
2015-11-11,47.10029602050781
2015-11-12,46.810585021972656
2015-11-13,46.38918685913086
2015-11-16,47.20564270019531
2015-11-17,46.81675720214844
2015-11-18,47.59453582763672
2015-11-19,47.674076080322266
2015-11-20,47.8950309753418
2015-11-23,47.8950309753418
2015-11-24,47.94806671142578
2015-11-25,47.45311737060547
2015-11-27,47.66524124145508
2015-11-30,48.03645324707031
2015-12-01,48.80538558959961
2015-12-02,48.79654312133789
2015-12-03,47.90387725830078
2015-12-04,49.41524124145508
2015-12-07,49.326847076416016
2015-12-08,49.309181213378906
2015-12-09,48.593265533447266
2015-12-10,48.849578857421875
2015-12-11,47.78015899658203
2015-12-14,48.73468017578125
2015-12-15,48.78770065307617
2015-12-16,49.60966873168945
2015-12-17,49.229637145996094
2015-12-18,47.84200668334961
2015-12-21,48.460697174072266
2015-12-22,48.92027282714844
2015-12-23,49.335697174072266
2015-12-24,49.2031135559082
2015-12-28,49.45058059692383
2015-12-29,49.980892181396484
2015-12-30,49.768768310546875
2015-12-31,49.035179138183594
2016-01-04,48.43418502807617
2016-01-05,48.65514373779297
2016-01-06,47.77130126953125
2016-01-07,46.10969161987305
2016-01-08,46.25110626220703
2016-01-11,46.22460174560547
2016-01-12,46.648834228515625
2016-01-13,45.64125442504883
2016-01-14,46.94050216674805
2016-01-15,45.06676483154297
2016-01-19,44.68672561645508
2016-01-20,44.89000701904297
2016-01-21,44.61601257324219
2016-01-22,46.21575164794922
2016-01-25,45.77383041381836
2016-01-26,46.10969161987305
2016-01-27,45.27004623413086
2016-01-28,46.012474060058594
2016-01-29,48.69049072265625
2016-02-01,48.35462951660156
2016-02-02,46.8432731628418
2016-02-03,46.10085678100586
2016-02-04,45.95943832397461
2016-02-05,44.333168029785156
2016-02-08,43.67030334472656
2016-02-09,43.5554084777832
2016-02-10,43.93547058105469
2016-02-11,43.91778564453125
2016-02-12,44.63368606567383
2016-02-16,45.479347229003906
2016-02-17,46.66329574584961
2016-02-18,46.45855712890625
2016-02-19,46.12919998168945
2016-02-22,46.868045806884766
2016-02-23,45.559478759765625
2016-02-24,45.71971130371094
2016-02-25,46.378448486328125
2016-02-26,45.666297912597656
2016-02-29,45.292415618896484
2016-03-01,46.80573272705078
2016-03-02,47.13508605957031
2016-03-03,46.60098648071289
2016-03-04,46.31612777709961
2016-03-07,45.42594909667969
2016-03-08,45.97785186767578
2016-03-09,47.03718185424805
2016-03-10,46.333927154541016
2016-03-11,47.24191665649414
2016-03-14,47.330936431884766
2016-03-15,47.704811096191406
2016-03-16,48.38135528564453
2016-03-17,48.65728759765625
2016-03-18,47.61578369140625
2016-03-21,47.94515609741211
2016-03-22,48.13209533691406
2016-03-23,48.04307174682617
2016-03-24,48.2567138671875
2016-03-28,47.66030502319336
2016-03-29,48.701812744140625
2016-03-30,49.00447463989258
2016-03-31,49.16469955444336
2016-04-01,49.467376708984375
2016-04-04,49.34273147583008
2016-04-05,48.56829071044922
2016-04-06,49.0667839050293
2016-04-07,48.47926712036133
2016-04-08,48.443660736083984
2016-04-11,48.34574890136719
2016-04-12,48.648406982421875
2016-04-13,49.271522521972656
2016-04-14,49.280433654785156
2016-04-15,49.53858947753906
2016-04-18,50.25963592529297
2016-04-19,50.19731521606445
2016-04-20,49.48517990112305
2016-04-21,49.65430450439453
2016-04-22,46.09359359741211
2016-04-25,46.3873405456543
2016-04-26,45.79092025756836
2016-04-27,45.34584045410156
2016-04-28,44.42003631591797
2016-04-29,44.393333435058594
2016-05-02,45.05206298828125
2016-05-03,44.31320571899414
2016-05-04,44.393333435058594
2016-05-05,44.45565414428711
2016-05-06,44.85624313354492
2016-05-09,44.571372985839844
2016-05-10,45.41705322265625
2016-05-11,45.44374084472656
2016-05-12,45.853233337402344
2016-05-13,45.47046661376953
2016-05-16,46.13809585571289
2016-05-17,45.27754211425781
2016-05-18,45.546470642089844
2016-05-19,45.107234954833984
2016-05-20,45.376136779785156
2016-05-23,44.84726333618164
2016-05-24,46.24565505981445
2016-05-25,46.72075653076172
2016-05-26,46.51457977294922
2016-05-27,46.90004348754883
2016-05-31,47.50959014892578
2016-06-01,47.37513732910156
2016-06-02,47.043453216552734
2016-06-03,46.42494201660156
2016-06-06,46.72971725463867
2016-06-07,46.70281982421875
2016-06-08,46.6490478515625
2016-06-09,46.272544860839844
2016-06-10,46.14706039428711
2016-06-13,44.94587326049805
2016-06-14,44.66798400878906
2016-06-15,44.54247283935547
2016-06-16,45.16997528076172
2016-06-17,44.9369010925293
2016-06-20,44.88312911987305
2016-06-21,45.8870964050293
2016-06-22,45.70782470703125
2016-06-23,46.53251647949219
2016-06-24,44.66798400878906
2016-06-27,43.413002014160156
2016-06-28,44.318389892578125
2016-06-29,45.3044319152832
2016-06-30,45.86917495727539
2016-07-01,45.86020278930664
2016-07-05,45.86917495727539
2016-07-06,46.05742263793945
2016-07-07,46.05742263793945
2016-07-08,46.88210678100586
2016-07-11,47.142066955566406
2016-07-12,47.69784164428711
2016-07-13,47.96676254272461
2016-07-14,48.172943115234375
2016-07-15,48.137081146240234
2016-07-18,48.370140075683594
2016-07-19,47.59027862548828
2016-07-20,50.118141174316406
2016-07-21,50.019535064697266
2016-07-22,50.70977020263672
2016-07-25,50.85320281982422
2016-07-26,50.880096435546875
2016-07-27,50.369144439697266
2016-07-28,50.38706970214844
2016-07-29,50.80837631225586
2016-08-01,50.71874237060547
2016-08-02,50.71874237060547
2016-08-03,51.06833267211914
2016-08-04,51.44482421875
2016-08-05,51.95577621459961
2016-08-08,52.04542541503906
2016-08-09,52.17091751098633
2016-08-10,52.009559631347656
2016-08-11,52.26055908203125
2016-08-12,51.93785095214844
2016-08-15,52.099205017089844
2016-08-16,51.8105583190918
2016-08-17,51.91879653930664
2016-08-18,51.95487976074219
2016-08-19,51.97291946411133
2016-08-22,52.01802444458008
2016-08-23,52.21647262573242
2016-08-24,52.27057647705078
2016-08-25,52.46902084350586
2016-08-26,52.34273910522461
2016-08-29,52.40586853027344
2016-08-30,52.21647262573242
2016-08-31,51.82860565185547
2016-09-01,51.945858001708984
2016-09-02,52.01802444458008
2016-09-06,51.96390151977539
2016-09-07,52.009010314941406
2016-09-08,51.801544189453125
2016-09-09,50.70111846923828
2016-09-12,51.45879364013672
2016-09-13,50.989742279052734
2016-09-14,50.74620056152344
2016-09-15,51.58506393432617
2016-09-16,51.63917922973633
2016-09-19,51.350547790527344
2016-09-20,51.24230194091797
2016-09-21,52.09920120239258
2016-09-22,52.153324127197266
2016-09-23,51.801544189453125
2016-09-26,51.3234748840332
2016-09-27,52.27057647705078
2016-09-28,52.34273910522461
2016-09-29,51.77448272705078
2016-09-30,51.95487976074219
2016-10-03,51.79253005981445
2016-10-04,51.630165100097656
2016-10-05,51.990962982177734
2016-10-06,52.08116149902344
2016-10-07,52.13527297973633
2016-10-10,52.35176467895508
2016-10-11,51.58506393432617
2016-10-12,51.512901306152344
2016-10-13,51.341514587402344
2016-10-14,51.79253005981445
2016-10-17,51.61212158203125
2016-10-18,52.009010314941406
2016-10-19,51.89173889160156
2016-10-20,51.63917922973633
2016-10-21,53.81298828125
2016-10-24,55.021663665771484
2016-10-25,55.012638092041016
2016-10-26,54.68791961669922
2016-10-27,54.20985794067383
2016-10-28,54.002418518066406
2016-10-31,54.0474967956543
2016-11-01,53.93927001953125
2016-11-02,53.60552978515625
2016-11-03,53.4070930480957
2016-11-04,52.95609664916992
2016-11-07,54.498504638671875
2016-11-08,54.54359817504883
2016-11-09,54.27301025390625
2016-11-10,52.947078704833984
2016-11-11,53.2357177734375
2016-11-14,52.42392349243164
2016-11-15,53.459136962890625
2016-11-16,54.16744613647461
2016-11-17,55.06645202636719
2016-11-18,54.80311584472656
2016-11-21,55.266231536865234
2016-11-22,55.50233459472656
2016-11-23,54.8484992980957
2016-11-25,54.9665641784668
2016-11-28,55.039222717285156
2016-11-29,55.475093841552734
2016-11-30,54.72138595581055
2016-12-01,53.75880432128906
2016-12-02,53.804203033447266
2016-12-05,54.685054779052734
2016-12-06,54.43988037109375
2016-12-07,55.72936248779297
2016-12-08,55.402442932128906
2016-12-09,56.27422332763672
2016-12-12,56.45582580566406
2016-12-13,57.191383361816406
2016-12-14,56.9189567565918
2016-12-15,56.828147888183594
2016-12-16,56.573883056640625
2016-12-19,57.77255630493164
2016-12-20,57.69990158081055
2016-12-21,57.69990158081055
2016-12-22,57.708984375
2016-12-23,57.42748260498047
2016-12-27,57.463809967041016
2016-12-28,57.20046615600586
2016-12-29,57.11872482299805
2016-12-30,56.42858123779297
2017-01-03,56.828147888183594
2017-01-04,56.573883056640625
2017-01-05,56.573883056640625
2017-01-06,57.064239501953125
2017-01-09,56.882625579833984
2017-01-10,56.864463806152344
2017-01-11,57.382080078125
2017-01-12,56.855377197265625
2017-01-13,56.9371223449707
2017-01-17,56.782737731933594
2017-01-18,56.755496978759766
2017-01-19,56.573883056640625
2017-01-20,56.973445892333984
2017-01-23,57.17322540283203
2017-01-24,57.681739807128906
2017-01-25,57.82705307006836
2017-01-26,58.36280822753906
2017-01-27,59.73401641845703
2017-01-30,59.143768310546875
2017-01-31,58.70787811279297
2017-02-01,57.73623275756836
2017-02-02,57.36390686035156
2017-02-03,57.82705307006836
2017-02-06,57.79071807861328
2017-02-07,57.60002136230469
2017-02-08,57.51829147338867
2017-02-09,58.17210388183594
2017-02-10,58.11762619018555
2017-02-13,58.771453857421875
2017-02-14,58.99070739746094
2017-02-15,58.95417022705078
2017-02-16,58.94502258300781
2017-02-17,59.03639602661133
2017-02-21,58.91761016845703
2017-02-22,58.798866271972656
2017-02-23,59.03639602661133
2017-02-24,59.03639602661133
2017-02-27,58.68009948730469
2017-02-28,58.45170211791992
2017-03-01,59.328758239746094
2017-03-02,58.47909927368164
2017-03-03,58.698368072509766
2017-03-06,58.71663284301758
2017-03-07,58.835391998291016
2017-03-08,59.374427795410156
2017-03-09,59.13689041137695
2017-03-10,59.319618225097656
2017-03-13,59.11862564086914
2017-03-14,58.84454345703125
2017-03-15,59.1551628112793
2017-03-16,59.054664611816406
2017-03-17,59.26479721069336
2017-03-20,59.319618225097656
2017-03-21,58.66181564331055
2017-03-22,59.41096878051758
2017-03-23,59.26479721069336
2017-03-24,59.365291595458984
2017-03-27,59.47492218017578
2017-03-28,59.64849090576172
2017-03-29,59.81295394897461
2017-03-30,60.03219985961914
2017-03-31,60.169246673583984
2017-04-03,59.88602828979492
2017-04-04,60.05049514770508
2017-04-05,59.89517593383789
2017-04-06,60.05049514770508
2017-04-07,60.00481414794922
2017-04-10,59.86775588989258
2017-04-11,59.82209777832031
2017-04-12,59.59370040893555
2017-04-13,59.3378791809082
2017-04-17,59.82209777832031
2017-04-18,59.7398681640625
2017-04-19,59.420108795166016
2017-04-20,59.840362548828125
2017-04-21,60.662593841552734
2017-04-24,61.6949462890625
2017-04-25,62.0512580871582
2017-04-26,61.96902847290039
2017-04-27,62.37101364135742
2017-04-28,62.54457473754883
2017-05-01,63.412532806396484
2017-05-02,63.312034606933594
2017-05-03,63.11102294921875
2017-05-04,62.86433410644531
2017-05-05,63.037933349609375
2017-05-08,62.983116149902344
2017-05-09,63.074462890625
2017-05-10,63.32115173339844
2017-05-11,62.54457473754883
2017-05-12,62.471519470214844
2017-05-15,62.51717758178711
2017-05-16,63.7760124206543
2017-05-17,62.00265121459961
2017-05-18,62.213966369628906
2017-05-19,62.19560623168945
2017-05-22,62.89391326904297
2017-05-23,63.105247497558594
2017-05-24,63.18793487548828
2017-05-25,63.96894454956055
2017-05-26,64.28133392333984
2017-05-30,64.69481658935547
2017-05-31,64.17108917236328
2017-06-01,64.40996551513672
2017-06-02,65.93525695800781
2017-06-05,66.41300964355469
2017-06-06,66.63355255126953
2017-06-07,66.51408386230469
2017-06-08,66.10980987548828
2017-06-09,64.61212921142578
2017-06-12,64.11595153808594
2017-06-13,64.91533660888672
2017-06-14,64.56617736816406
2017-06-15,64.22621154785156
2017-06-16,64.31807708740234
2017-06-19,65.11749267578125
2017-06-20,64.23541259765625
2017-06-21,64.56617736816406
2017-06-22,64.55701446533203
2017-06-23,65.42986297607422
2017-06-26,64.8050765991211
2017-06-27,63.59220886230469
2017-06-28,64.13433074951172
2017-06-29,62.93065643310547
2017-06-30,63.33494567871094
2017-07-03,62.636627197265625
2017-07-05,63.4727668762207
2017-07-06,63.004173278808594
2017-07-07,63.82190704345703
2017-07-10,64.29972076416016
2017-07-11,64.30890655517578
2017-07-12,65.3747329711914
2017-07-13,65.9444351196289
2017-07-14,66.8724365234375
2017-07-17,67.39616394042969
2017-07-18,67.35022735595703
2017-07-19,67.86477661132812
2017-07-20,68.195556640625
2017-07-21,67.80046081542969
2017-07-24,67.6258773803711
2017-07-25,68.16799926757812
2017-07-26,68.03936004638672
2017-07-27,67.22161102294922
2017-07-28,67.11132049560547
2017-07-31,66.79891967773438
2017-08-01,66.68866729736328
2017-08-02,66.39464569091797
2017-08-03,66.29354858398438
2017-08-04,66.78057098388672
2017-08-07,66.52330017089844
2017-08-08,66.88162994384766
2017-08-09,66.5876235961914
2017-08-10,65.61367797851562
2017-08-11,66.61515808105469
2017-08-14,67.61670684814453
2017-08-15,67.63513946533203
2017-08-16,68.03238677978516
2017-08-17,66.8777084350586
2017-08-18,66.96082305908203
2017-08-21,66.64677429199219
2017-08-22,67.57975769042969
2017-08-23,67.17332458496094
2017-08-24,67.14559936523438
2017-08-25,67.26567077636719
2017-08-28,67.27490997314453
2017-08-29,67.47813415527344
2017-08-30,68.36490631103516
2017-08-31,69.06694793701172
2017-09-01,68.30025482177734
2017-09-05,67.99540710449219
2017-09-06,67.80143737792969
2017-09-07,68.66973876953125
2017-09-08,68.33721160888672
2017-09-11,69.05770111083984
2017-09-12,68.98380279541016
2017-09-13,69.473388671875
2017-09-14,69.06694793701172
2017-09-15,69.56576538085938
2017-09-18,69.42718505859375
2017-09-19,69.68583679199219
2017-09-20,69.22398376464844
2017-09-21,68.54964447021484
2017-09-22,68.7343978881836
2017-09-25,67.67210388183594
2017-09-26,67.67210388183594
2017-09-27,68.21709442138672
2017-09-28,68.23558807373047
2017-09-29,68.80827331542969
2017-10-02,68.91913604736328
2017-10-03,68.5958480834961
2017-10-04,68.9930419921875
2017-10-05,70.17540740966797
2017-10-06,70.203125
2017-10-09,70.47101593017578
2017-10-10,70.47101593017578
2017-10-11,70.59107208251953
2017-10-12,71.2376937866211
2017-10-13,71.57947540283203
2017-10-16,71.7272720336914
2017-10-17,71.67183685302734
2017-10-18,71.69032287597656
2017-10-19,71.96743774414062
2017-10-20,72.79878234863281
2017-10-23,72.8172607421875
2017-10-24,72.84496307373047
2017-10-25,72.63252258300781
2017-10-26,72.75261688232422
2017-10-27,77.41742706298828
2017-10-30,77.49132537841797
2017-10-31,76.83546447753906
2017-11-01,76.83546447753906
2017-11-02,77.63911437988281
2017-11-03,77.72224426269531
2017-11-06,78.0270767211914
2017-11-07,77.84233856201172
2017-11-08,78.11022186279297
2017-11-09,77.67605590820312
2017-11-10,77.47282409667969
2017-11-13,77.52826690673828
2017-11-14,77.63911437988281
2017-11-15,77.03568267822266
2017-11-16,77.23991394042969
2017-11-17,76.49722290039062
2017-11-20,76.61791229248047
2017-11-21,77.72266387939453
2017-11-22,77.1563720703125
2017-11-24,77.29560852050781
2017-11-27,77.8619155883789
2017-11-28,78.79955291748047
2017-11-29,77.36988067626953
2017-11-30,78.14042663574219
2017-12-01,78.22399139404297
2017-12-04,75.27180480957031
2017-12-05,75.74523162841797
2017-12-06,76.84999084472656
2017-12-07,76.58076477050781
2017-12-08,78.13116455078125
2017-12-11,79.12449645996094
2017-12-12,79.44940185546875
2017-12-13,79.23590087890625
2017-12-14,78.6231689453125
2017-12-15,80.6284408569336
2017-12-18,80.19210052490234
2017-12-19,79.68150329589844
2017-12-20,79.39370727539062
2017-12-21,79.37515258789062
2017-12-22,79.3844223022461
2017-12-26,79.28230285644531
2017-12-27,79.57010650634766
2017-12-28,79.57939910888672
2017-12-29,79.41230010986328
2018-01-02,79.79290008544922
2018-01-03,80.16424560546875
2018-01-04,80.86983489990234
2018-01-05,81.87244415283203
2018-01-08,81.95600891113281
2018-01-09,81.9002914428711
2018-01-10,81.52896118164062
2018-01-11,81.77032470703125
2018-01-12,83.18145751953125
2018-01-16,82.02098846435547
2018-01-17,83.68276977539062
2018-01-18,83.64561462402344
2018-01-19,83.55278778076172
2018-01-22,85.04745483398438
2018-01-23,85.31668090820312
2018-01-24,85.24240112304688
2018-01-25,85.71588134765625
2018-01-26,87.32195281982422
2018-01-29,87.19197082519531
2018-01-30,86.09650421142578
2018-01-31,88.20390319824219
2018-02-01,87.50760650634766
2018-02-02,85.20528411865234
2018-02-05,81.69607543945312
2018-02-06,84.78751373291016
2018-02-07,83.19073486328125
2018-02-08,78.92023468017578
2018-02-09,81.8631591796875
2018-02-12,82.74512481689453
2018-02-13,83.39495849609375
2018-02-14,84.7007827758789
2018-02-15,86.42633056640625
2018-02-16,85.81071472167969
2018-02-20,86.4822998046875
2018-02-21,85.33503723144531
2018-02-22,85.55889129638672
2018-02-23,87.73214721679688
2018-02-26,89.00065612792969
2018-02-27,87.86272430419922
2018-02-28,87.46165466308594
2018-03-01,86.603515625
2018-03-02,86.79010009765625
2018-03-05,87.34040832519531
2018-03-06,87.04191589355469
2018-03-07,87.54562377929688
2018-03-08,88.0772476196289
2018-03-09,90.04530334472656
2018-03-12,90.25982666015625
2018-03-13,88.05860900878906
2018-03-14,87.5362777709961
2018-03-15,87.84407806396484
2018-03-16,88.23580169677734
2018-03-19,86.64086151123047
2018-03-20,86.86470031738281
2018-03-21,86.25846099853516
2018-03-22,83.74940490722656
2018-03-23,81.31497192382812
2018-03-26,87.47098541259766
2018-03-27,83.450927734375
2018-03-28,83.37632751464844
2018-03-29,85.12983703613281
2018-04-02,82.5648422241211
2018-04-03,83.6747817993164
2018-04-04,86.1185302734375
2018-04-05,86.1651611328125
2018-04-06,84.15982818603516
2018-04-09,84.6634750366211
2018-04-10,86.63151550292969
2018-04-11,85.68014526367188
2018-04-12,87.2844467163086
2018-04-13,86.81806945800781
2018-04-16,87.8347396850586
2018-04-17,89.60691833496094
2018-04-18,89.95201873779297
2018-04-19,89.64424133300781
2018-04-20,88.60889434814453
2018-04-23,88.93535614013672
2018-04-24,86.85538482666016
2018-04-25,86.09986114501953
2018-04-26,87.91869354248047
2018-04-27,89.37374114990234
2018-04-30,87.22847747802734
2018-05-01,88.60889434814453
2018-05-02,87.21914672851562
2018-05-03,87.74146270751953
2018-05-04,88.75814056396484
2018-05-07,89.746826171875
2018-05-08,89.36439514160156
2018-05-09,90.41838836669922
2018-05-10,91.3231430053711
2018-05-11,91.12726593017578
2018-05-14,91.43505859375
2018-05-15,90.77284240722656
2018-05-16,91.00702667236328
2018-05-17,90.09835815429688
2018-05-18,90.26697540283203
2018-05-21,91.42857360839844
2018-05-22,91.33489990234375
2018-05-23,92.42153930664062
2018-05-24,92.09367370605469
2018-05-25,92.14051818847656
2018-05-29,91.8126449584961
2018-05-30,92.6932144165039
2018-05-31,92.59015655517578
2018-06-01,94.41683959960938
2018-06-04,95.24122619628906
2018-06-05,95.72832489013672
2018-06-06,96.00933837890625
2018-06-07,94.50115203857422
2018-06-08,95.20374298095703
2018-06-11,94.6604232788086
2018-06-12,94.90397644042969
2018-06-13,94.47306060791016
2018-06-14,95.00701141357422
2018-06-15,93.7986068725586
2018-06-18,94.48243713378906
2018-06-19,94.48243713378906
2018-06-20,95.42857360839844
2018-06-21,94.7447280883789
2018-06-22,94.06087493896484
2018-06-25,92.16860961914062
2018-06-26,92.81497955322266
2018-06-27,91.37236022949219
2018-06-28,92.3934326171875
2018-06-29,92.37469482421875
2018-07-02,93.68618774414062
2018-07-03,92.7868881225586
2018-07-05,93.4520034790039
